id,NeuN,TMEM119,GFAP,OLIG2,area
30404,2.389356e+00,4.938375e+00,0.000000e+00,5.627171e+01,357
30405,8.170732e-01,4.585366e+00,0.000000e+00,4.875000e+00,328
30406,2.940141e+00,6.313380e+00,3.521127e-02,6.040141e+01,284
30407,2.314214e+00,1.197257e+01,2.493766e-03,5.519202e+01,401
30408,5.703971e-01,1.179061e+01,0.000000e+00,2.701444e+01,277
30409,2.035450e+01,1.242328e+01,0.000000e+00,1.360053e+01,378
30410,5.009662e+00,1.629952e+01,0.000000e+00,4.310145e+01,207
30411,1.544118e+00,1.152353e+02,0.000000e+00,7.779412e+00,68
30412,1.646497e+00,7.378981e+00,6.369427e-03,2.314968e+01,314
30413,1.956522e+00,9.991304e+00,3.188406e-02,3.149565e+01,345
30414,7.641196e-01,7.548173e+00,1.774086e+00,6.388704e+00,301
30415,2.966346e+00,1.133173e+01,0.000000e+00,4.612500e+01,208
30416,1.462618e+01,3.452524e+01,0.000000e+00,2.604574e+01,634
30417,4.673123e-01,3.549637e+00,1.452785e-02,3.020823e+01,413
30418,1.155000e+00,4.905000e+00,2.500000e-03,3.374750e+01,400
30419,9.897698e-01,1.487468e+01,2.046036e-02,2.854220e+01,391
30420,6.991870e-01,2.420122e+01,2.653659e+01,1.747967e+00,492
30421,1.864769e+00,7.855872e+00,3.558719e-03,5.406228e+01,562
30422,5.205160e+00,1.824816e+01,3.685504e-03,6.170147e+01,814
30423,1.433663e+00,6.978218e+00,1.584158e-02,7.124752e+00,505
30424,4.118072e+00,4.732289e+01,0.000000e+00,7.722892e+00,415
30425,4.103497e+01,7.154317e+01,0.000000e+00,2.261311e+01,915
30426,1.132328e+00,7.348409e+00,8.726968e-01,8.537688e+00,597
30427,5.680498e+00,1.499585e+01,8.298755e-03,4.048133e+01,241
30428,4.220994e+00,1.683978e+01,1.104972e-02,2.671823e+01,181
30429,5.299073e+01,8.253113e+01,0.000000e+00,1.722384e+01,755
30430,1.438596e+00,4.230994e+00,2.631579e-02,3.840936e+01,342
30431,5.193452e+00,2.488393e+01,0.000000e+00,4.680655e+01,336
30432,2.756152e+00,1.813647e+01,1.565996e-02,4.671588e+01,447
30433,2.246719e+00,8.727034e+00,2.703412e-01,2.617060e+01,381
30434,2.563380e+00,8.684105e+01,8.048290e-03,1.170624e+01,497
30435,1.015152e+00,6.221970e+01,0.000000e+00,2.654040e+00,396
30436,4.641147e+01,9.995012e+01,0.000000e+00,1.109975e+01,401
30437,6.000000e+00,3.913838e+01,0.000000e+00,1.028198e+01,383
30438,9.763593e-01,8.801418e+00,2.364066e-03,5.602364e+01,423
30439,6.214099e-01,9.475196e+00,9.765013e-01,3.797650e+01,383
30440,2.136929e-01,4.350622e+00,6.641079e+00,7.398340e+00,482
30441,2.604803e+00,1.411790e+01,0.000000e+00,6.891703e+01,458
30442,4.022161e+00,1.119114e+01,4.155125e-02,4.222161e+01,361
30443,5.313673e+00,1.671046e+01,0.000000e+00,4.142895e+01,373
30444,4.111857e+00,9.482774e+01,4.026846e-02,1.346980e+01,447
30445,6.126316e-01,2.513684e+00,0.000000e+00,2.749474e+00,475
30446,4.081281e+00,1.320443e+01,4.926108e-03,4.364532e+01,406
30447,2.327526e+00,1.671429e+01,2.334495e-01,5.441115e+01,287
30448,9.411765e-01,3.084734e+01,1.400560e-02,4.689356e+01,714
30449,1.735632e+00,1.039080e+01,1.034483e-01,1.628161e+01,174
30450,5.275362e+00,2.213913e+01,0.000000e+00,2.167246e+01,345
30451,3.629630e+00,1.391975e+01,3.395062e-02,2.803086e+01,324
30452,7.514451e-01,1.690462e+01,1.445087e-01,4.272254e+01,346
30453,1.040872e+00,6.983106e+01,1.179837e+00,8.029973e+00,367
30454,1.144828e+00,6.278161e+00,2.068966e-02,3.095632e+01,435
30455,7.575150e-01,8.511022e+00,0.000000e+00,5.110020e+01,499
30456,1.896471e+00,1.168706e+01,1.129412e-01,4.230588e+01,425
30457,4.178082e+00,1.132534e+01,0.000000e+00,2.378082e+01,292
30458,3.349558e+00,1.011062e+01,5.265487e-01,1.154646e+01,452
30459,2.614752e+01,4.821410e+01,0.000000e+00,4.586292e+01,766
30460,2.116929e+01,8.529528e+01,0.000000e+00,2.358661e+01,254
30461,5.327869e-01,1.641803e+01,0.000000e+00,1.448770e+01,244
30462,2.763975e-01,6.900621e+00,0.000000e+00,1.633540e+00,322
30463,1.571739e+00,9.939130e+00,4.347826e-03,6.506522e+00,460
30464,9.563218e-01,6.319540e+00,2.298851e-03,4.473333e+01,435
30465,2.857143e-01,4.200000e+00,1.142857e-02,2.721143e+01,175
30466,9.455782e-01,4.258503e+01,2.721088e-02,5.931973e+00,147
30467,2.248899e+00,1.033260e+01,0.000000e+00,3.493172e+01,454
30468,4.371834e+01,7.103712e+01,0.000000e+00,5.669214e+00,916
30469,1.019713e+00,5.917204e+01,1.827957e-01,3.578853e+00,558
30470,8.585427e+00,1.378392e+01,0.000000e+00,5.309799e+01,398
30471,4.681818e+00,3.583333e+01,2.171717e-01,5.777020e+01,396
30472,4.056426e+00,2.349216e+01,6.269592e-03,6.140439e+01,319
30473,2.163569e+00,8.957249e+00,1.858736e-03,4.178253e+01,538
30474,4.631148e-01,1.105738e+01,0.000000e+00,3.917623e+01,488
30475,2.821678e+00,2.885490e+01,0.000000e+00,5.831294e+01,572
30476,4.340499e+01,9.057004e+01,0.000000e+00,4.015395e+01,721
30477,1.170778e+00,2.278937e+00,0.000000e+00,2.908918e+00,527
30478,1.404110e+00,6.392694e+00,2.374429e-01,3.064155e+01,438
30479,2.233974e+00,2.873718e+01,6.025641e-01,5.568269e+01,312
30480,4.217604e+00,2.711002e+01,0.000000e+00,5.786308e+01,409
30481,1.196468e+00,8.635982e+01,0.000000e+00,7.827815e+00,453
30482,3.541667e-01,5.822917e+00,0.000000e+00,2.539931e+01,288
30483,3.559719e-01,2.618267e+00,4.683841e-03,5.452927e+01,427
30484,1.197324e+00,1.450836e+01,1.672241e-02,1.043478e+01,299
30485,3.625000e+00,1.036932e+01,0.000000e+00,5.664773e+00,176
30486,7.924419e+00,6.711628e+01,1.744186e-02,6.930233e+00,172
30487,2.149206e+00,8.085714e+00,0.000000e+00,4.071429e+01,315
30488,3.393862e+00,4.357033e+01,1.023018e-02,6.205371e+01,391
30489,1.845972e+00,1.022512e+01,2.369668e-02,6.554739e+01,422
30490,2.839323e+00,4.340381e+01,5.073996e-02,8.448203e+00,473
30491,2.272727e+00,1.965260e+01,4.870130e-02,1.250000e+01,308
30492,2.599432e+00,2.268750e+01,1.136364e-02,7.165341e+01,352
30493,2.189274e+00,7.630915e+00,6.309148e-03,2.955205e+01,317
30494,9.125364e-01,6.137026e+00,0.000000e+00,1.048397e+01,343
30495,1.641686e+00,1.918033e+01,7.025761e-03,3.269321e+01,427
30496,2.647558e+00,1.555202e+01,9.872611e-01,2.441826e+01,471
30497,4.769716e+00,1.021136e+01,0.000000e+00,3.989905e+01,317
30498,4.572139e+00,4.980100e+00,0.000000e+00,1.567662e+01,201
30499,1.673387e+00,3.943548e+00,0.000000e+00,7.798387e+00,248
30500,6.282421e-01,1.080692e+01,0.000000e+00,7.553314e+00,347
30501,3.238614e+01,6.989604e+01,0.000000e+00,7.126238e+00,404
30502,8.074074e-01,3.925926e+00,0.000000e+00,1.312593e+01,135
30503,2.144427e+00,1.140973e+01,3.704867e-01,3.387441e+01,637
30504,2.565657e+00,1.024579e+01,3.367003e-03,4.704714e+01,297
30505,4.105455e+00,1.059273e+01,0.000000e+00,8.120000e+01,275
30506,1.200450e+00,1.415090e+01,0.000000e+00,6.525901e+01,444
30507,4.282667e+00,1.136000e+01,0.000000e+00,5.738667e+01,375
30508,1.760073e+00,1.196886e+01,0.000000e+00,4.149634e+01,546
30509,8.797364e-01,5.967051e+00,1.647446e-03,2.455519e+01,607
30510,1.944672e+00,2.036270e+01,0.000000e+00,6.872951e+00,488
30511,1.275424e+00,5.849576e+00,2.118644e-03,5.141949e+00,472
30512,3.480427e+00,1.107117e+01,0.000000e+00,5.493950e+01,281
30513,1.176056e+00,1.317958e+01,1.408451e-02,4.636620e+01,284
30514,2.223048e+00,1.409294e+01,2.230483e-02,4.936431e+01,269
30515,4.012121e+00,5.103030e+00,0.000000e+00,1.518788e+01,165
30516,4.458204e-01,7.123839e+00,0.000000e+00,2.205573e+01,323
30517,3.157895e-01,1.935338e+01,0.000000e+00,9.263158e+00,399
30518,2.761458e+01,1.033993e+02,0.000000e+00,3.027431e+01,288
30519,1.466667e+00,7.476923e+00,0.000000e+00,5.555385e+01,195
30520,4.691083e+00,6.729299e+00,0.000000e+00,4.671338e+01,314
30521,5.064935e-01,1.067532e+01,1.298701e-02,8.233766e+00,77
30522,6.241611e-01,1.932886e+01,6.711409e-03,4.954698e+01,298
30523,1.005236e+00,8.298429e+00,0.000000e+00,2.209948e+01,191
30524,5.763240e+00,1.165732e+01,1.869159e-02,3.946106e+01,321
30525,2.798561e+00,1.284892e+01,7.194245e-03,4.013669e+01,139
30526,2.046832e+00,7.955923e+00,1.157025e-01,3.577961e+01,363
30527,4.696682e+00,2.175118e+01,0.000000e+00,5.437204e+01,422
30528,9.344729e-01,7.737892e+00,5.698006e-02,5.789174e+01,351
30529,3.967742e+00,1.008871e+01,0.000000e+00,5.379839e+01,124
30530,4.395635e+01,7.298222e+01,0.000000e+00,1.017785e+00,1237
30531,7.993631e-01,6.726115e+00,1.910828e-02,5.921656e+01,314
30532,1.764444e+00,1.345400e+02,1.111111e-02,1.170889e+01,450
30533,5.008721e+00,9.002907e+00,5.813953e-03,3.102907e+01,344
30534,4.937500e+00,1.640865e+01,0.000000e+00,5.899519e+01,208
30535,1.184426e+00,9.286885e+00,6.762295e+00,1.545082e+00,488
30536,4.226766e+00,1.298513e+01,0.000000e+00,1.726766e+01,269
30537,1.256281e-01,1.091457e+01,0.000000e+00,3.774874e+01,199
30538,9.112754e-01,1.285213e+01,2.772643e-02,5.374307e+01,541
30539,3.152231e+00,7.517060e+00,2.624672e-03,5.661680e+01,381
30540,1.088384e+00,5.398990e+00,9.848485e-02,2.840152e+01,396
30541,2.709677e+00,6.338710e+00,0.000000e+00,3.500000e+00,62
30542,2.313390e+00,2.015670e+01,5.128205e-02,4.185470e+01,351
30543,1.647482e+00,1.252518e+01,3.597122e-03,5.604676e+01,278
30544,4.653254e+00,1.359172e+01,5.325444e-02,4.260000e+01,845
30545,2.500000e+00,1.063825e+01,0.000000e+00,2.698387e+01,434
30546,1.324961e+00,1.935793e+01,0.000000e+00,4.349922e+01,637
30547,4.845361e-01,1.407474e+02,0.000000e+00,7.304124e+00,194
30548,5.118110e-01,1.816142e+01,0.000000e+00,3.045669e+01,254
30549,1.059524e+00,7.773810e+00,1.190476e-02,2.347917e+01,336
30550,1.339207e+00,9.929515e+00,4.405286e-03,4.288546e+01,454
30551,1.601286e+00,7.218650e+00,7.401929e+00,3.262379e+01,311
30552,2.735786e+00,1.403679e+01,9.966555e+00,5.973244e+01,299
30553,1.584211e+00,9.952632e+00,1.184211e+00,4.197368e+01,190
30554,2.283636e+00,7.738182e+00,0.000000e+00,1.125455e+01,275
30555,5.882353e-01,2.071493e+01,0.000000e+00,1.334389e+01,221
30556,2.018868e+00,1.220440e+01,1.644654e+00,5.119497e+01,318
30557,2.382637e+00,6.057878e+00,9.646302e-03,4.470740e+01,311
30558,4.347087e+00,1.071845e+01,0.000000e+00,7.050971e+01,412
30559,1.740385e+00,3.915192e+01,0.000000e+00,3.752500e+01,520
30560,2.092308e+00,1.623077e+01,6.153846e-02,5.827385e+01,325
30561,2.442953e+00,2.456376e+01,0.000000e+00,5.361074e+01,149
30562,5.453782e+00,2.040056e+01,0.000000e+00,6.882073e+01,357
30563,3.015015e+00,1.507207e+01,0.000000e+00,3.736637e+01,333
30564,1.058824e+00,6.063939e+00,2.130435e+00,1.004348e+01,391
30565,1.668342e+00,6.711558e+01,5.527638e-02,7.447236e+00,199
30566,3.254658e+00,8.916149e+00,0.000000e+00,1.080093e+02,322
30567,1.171171e+01,1.621321e+01,1.481982e+01,7.149249e+01,333
30568,4.784000e+00,1.666400e+01,0.000000e+00,3.786400e+01,125
30569,9.115044e-01,1.404130e+01,5.899705e-03,5.874336e+01,339
30570,3.954046e+01,9.610549e+01,0.000000e+00,3.881792e+01,692
30571,3.989637e-01,2.041451e+01,0.000000e+00,3.040415e+01,193
30572,2.553236e+00,7.117537e+01,1.461378e-02,7.928184e+01,479
30573,6.733894e+00,1.752661e+01,3.081232e-02,6.234734e+01,357
30574,2.557661e+01,4.692944e+01,0.000000e+00,1.773790e+01,496
30575,3.827246e+01,8.047826e+01,0.000000e+00,6.034783e+00,345
30576,1.783231e+00,3.271575e+01,0.000000e+00,5.986912e+01,489
30577,3.181034e+00,1.042414e+02,0.000000e+00,7.652299e+00,348
30578,6.467391e-01,6.088587e+01,0.000000e+00,3.746196e+01,184
30579,3.883249e+00,1.668020e+01,1.015228e-02,6.864467e+01,197
30580,2.565476e+00,5.708333e+00,0.000000e+00,2.016071e+01,168
30581,4.153509e+00,1.506360e+01,1.096491e-02,5.987500e+01,456
30582,1.474874e+00,8.356784e+00,2.512563e-03,5.244975e+01,398
30583,2.913819e+00,4.161367e+01,1.485884e-03,3.390193e+01,673
30584,1.103659e+00,4.378049e+00,5.121951e-01,1.187805e+01,164
30585,1.521851e+00,1.010283e+01,2.570694e-03,9.164524e+00,389
30586,2.923077e+00,2.907069e+01,0.000000e+00,4.940333e+01,481
30587,8.223684e-01,1.185855e+01,0.000000e+00,3.276316e+01,304
30588,2.865685e+01,7.029672e+01,0.000000e+00,1.146999e+01,883
30589,1.320755e-01,3.943396e+00,0.000000e+00,5.843666e+00,371
30590,8.949153e-01,2.867797e+00,0.000000e+00,2.720678e+01,295
30591,1.652174e-01,8.635652e+01,2.095652e+00,5.513043e+00,115
30592,1.364486e+00,6.546729e+00,0.000000e+00,3.214019e+01,214
30593,2.428251e+00,5.784753e+00,0.000000e+00,2.797309e+01,446
30594,1.185185e+00,8.267806e+00,0.000000e+00,3.239316e+00,351
30595,4.972376e-01,7.885635e+01,0.000000e+00,5.491713e+00,181
30596,1.954248e+00,7.747277e+00,0.000000e+00,5.836166e+01,459
30597,2.493230e+00,9.974855e+00,1.934236e-03,4.252031e+01,517
30598,9.573864e-01,1.217330e+01,0.000000e+00,5.125284e+01,352
30599,1.568465e+00,6.983402e+00,4.149378e-03,5.750207e+01,241
30600,1.199422e+00,4.263006e+00,8.670520e-03,4.466474e+01,346
30601,1.044226e+00,8.235872e+00,1.400491e-01,2.545700e+01,407
30602,2.467181e+00,6.054054e+00,0.000000e+00,1.639768e+01,259
30603,9.126761e+01,2.576761e+01,0.000000e+00,1.599531e+01,426
30604,3.168168e+00,2.970871e+01,9.009009e-03,6.877177e+01,333
30605,5.107417e+00,2.628645e+01,1.815857e-01,2.689514e+01,391
30606,1.947205e+00,2.129814e+01,3.105590e-03,5.600000e+01,322
30607,1.129114e+00,1.249620e+01,0.000000e+00,2.627595e+01,395
30608,1.276451e+00,1.791126e+01,0.000000e+00,6.621160e+01,293
30609,1.308874e+00,8.914676e+00,1.151877e+00,1.587031e+00,586
30610,3.065657e+00,1.576431e+01,6.734007e-02,2.817340e+01,594
30611,3.912821e+00,2.446154e+01,0.000000e+00,7.787692e+01,390
30612,2.289916e+00,1.578571e+01,0.000000e+00,1.598739e+01,238
30613,9.021790e+01,1.643774e+01,0.000000e+00,1.142996e+01,514
30614,2.223729e+00,7.464407e+00,3.389831e-02,8.462712e+01,295
30615,2.872340e+00,1.311550e+01,0.000000e+00,2.282675e+01,329
30616,5.570281e+00,1.772691e+01,4.016064e-03,5.002008e+01,249
30617,3.104955e+01,5.567117e+01,0.000000e+00,6.882883e+00,444
30618,1.210797e+00,4.236504e+00,0.000000e+00,3.935219e+01,389
30619,2.248780e+00,4.368293e+00,0.000000e+00,3.223902e+01,410
30620,1.992063e+00,8.676190e+01,1.142857e+00,8.267196e+00,378
30621,1.843503e+01,3.118079e+01,5.649718e-02,2.215254e+01,177
30622,2.371119e+01,5.212274e+01,0.000000e+00,2.526715e+01,277
30623,2.428395e+01,7.451440e+01,0.000000e+00,2.992593e+01,243
30624,1.713841e+00,1.061742e+01,3.110420e-03,3.453188e+01,643
30625,4.869565e-01,1.120870e+01,0.000000e+00,5.026087e+00,115
30626,3.852941e+00,6.687908e+01,1.633987e-02,5.983007e+01,306
30627,2.727397e+01,4.410046e+01,0.000000e+00,1.815982e+01,219
30628,3.193776e+01,9.072199e+01,0.000000e+00,1.588382e+01,241
30629,1.795666e+00,6.442724e+00,0.000000e+00,7.080495e+01,323
30630,2.198880e+00,1.733053e+01,0.000000e+00,3.418768e+01,357
30631,1.930649e+00,8.324385e+00,0.000000e+00,3.824385e+01,447
30632,2.074699e+00,3.536145e+01,2.409639e-03,4.944578e+00,415
30633,4.023256e+00,1.263953e+01,0.000000e+00,2.931395e+01,172
30634,3.067332e+00,1.459850e+01,6.483791e-01,6.114713e+01,401
30635,6.481876e-01,2.252878e+01,3.837953e-02,7.336034e+01,469
30636,1.253086e+00,3.656481e+01,1.172840e-01,3.489506e+01,324
30637,3.070513e+00,1.198397e+01,6.089744e-02,3.007051e+01,312
30638,3.091160e+00,3.706077e+01,0.000000e+00,2.341160e+01,362
30639,3.066456e+00,6.066456e+00,0.000000e+00,3.570253e+01,316
30640,2.240654e+00,4.637850e+00,0.000000e+00,3.609112e+01,428
30641,3.335430e+00,1.861845e+01,1.886792e-02,3.375891e+01,477
30642,1.436031e+00,1.306266e+01,0.000000e+00,3.396606e+01,383
30643,2.096346e+00,8.169435e+00,5.980066e-02,7.975083e+01,301
30644,1.580460e-01,4.311782e+01,3.793103e-01,7.525862e+00,348
30645,4.578212e+00,2.446648e+01,5.586592e-03,3.615642e+01,358
30646,4.613971e-01,1.146507e+01,0.000000e+00,5.661765e+00,544
30647,3.896721e+00,1.909344e+01,3.278689e-03,6.871639e+01,610
30648,2.862974e+00,1.361808e+01,3.994169e-01,5.489796e+01,343
30649,3.120000e+00,1.910545e+01,7.272727e-03,5.315636e+01,275
30650,8.522500e+01,8.649286e+01,0.000000e+00,5.417857e+00,280
30651,3.025788e+00,2.779370e+01,8.595989e-03,3.367049e+01,349
30652,1.000000e-01,5.371429e+00,0.000000e+00,2.614286e+00,70
30653,3.046371e+00,6.824597e+00,1.209677e-02,3.364718e+01,496
30654,7.477477e-01,2.187087e+01,3.003003e-03,2.907508e+01,333
30655,1.946292e+00,7.340153e+00,6.854220e-01,3.866752e+01,391
30656,1.165217e+00,4.225217e+01,1.758696e+00,2.717391e+00,460
30657,1.625850e+00,3.595918e+01,2.267574e-03,6.583673e+01,441
30658,2.102564e+00,5.310470e+01,4.273504e-03,6.061966e+00,468
30659,5.721925e-01,5.016043e+00,2.192513e-01,1.659893e+01,187
30660,2.475921e+00,1.443909e+01,4.844193e+00,3.290085e+01,353
30661,5.473333e+00,7.867333e+01,1.566667e-01,6.973333e+00,300
30662,1.571865e+00,8.033639e+00,0.000000e+00,2.485015e+01,327
30663,6.459916e+00,2.705485e+01,0.000000e+00,2.587342e+01,237
30664,1.114773e+01,3.036364e+01,0.000000e+00,1.117424e+01,264
30665,2.062893e+00,7.635220e+00,1.257862e-01,3.556604e+01,318
30666,1.541096e+00,7.616438e+00,0.000000e+00,4.121918e+01,438
30667,2.379421e+00,4.323151e+01,4.501608e-02,4.345338e+01,311
30668,2.222222e+00,3.796581e+01,4.529915e-01,1.069516e+01,351
30669,5.831461e+00,2.629588e+01,0.000000e+00,3.100000e+01,267
30670,3.306792e+00,1.398126e+01,4.683841e-03,7.774941e+01,427
30671,6.505051e-01,6.832323e+00,1.414141e-02,7.088889e+00,495
30672,2.994475e+00,1.782320e+01,0.000000e+00,3.980663e+01,181
30673,2.564384e+00,7.747945e+00,1.424658e-01,4.189315e+01,365
30674,2.665595e+00,1.904823e+01,0.000000e+00,4.289389e+01,311
30675,3.625602e+01,7.794277e+01,0.000000e+00,1.132530e+01,332
30676,2.777778e-01,4.325397e+00,1.957672e-01,3.351852e+00,378
30677,1.327815e+00,1.704967e+01,3.311258e-03,2.725497e+01,302
30678,3.055263e+00,1.905000e+01,2.631579e-03,4.170263e+01,380
30679,4.861635e+00,1.585954e+01,5.870021e-02,4.220755e+01,477
30680,2.212066e+00,1.506947e+01,5.667276e-02,6.552651e+01,547
30681,2.575758e+00,2.111019e+01,0.000000e+00,3.272727e+01,363
30682,3.067308e+00,1.323718e+01,1.923077e-02,7.448718e+01,312
30683,3.404574e+01,6.414994e+01,0.000000e+00,3.357052e+00,787
30684,1.105263e+00,1.375188e+01,0.000000e+00,3.208271e+01,133
30685,1.962319e+00,1.458261e+01,0.000000e+00,4.448116e+01,345
30686,2.173295e+00,1.748295e+01,2.840909e-02,8.529830e+01,352
30687,9.885621e-01,7.709150e+00,7.147059e+00,4.735294e+00,612
30688,2.469444e+00,9.958333e+00,2.777778e-03,3.761667e+01,360
30689,3.754000e+01,9.805333e+01,0.000000e+00,8.580000e+00,150
30690,6.807131e-01,1.461588e+01,3.565640e-02,4.513290e+01,617
30691,3.178756e+00,1.940933e+01,0.000000e+00,3.474870e+01,386
30692,1.033241e+00,1.295845e+01,4.875346e-01,2.001108e+01,361
30693,3.677108e+00,9.769639e+01,2.409639e-03,6.939759e+00,415
30694,1.665816e+00,9.316327e+00,3.214286e-01,6.718367e+01,392
30695,1.147157e+00,4.658863e+00,8.026756e-02,6.793311e+01,299
30696,1.037037e+00,4.316239e+00,0.000000e+00,5.186325e+01,351
30697,1.729143e+01,4.537333e+01,0.000000e+00,3.956762e+01,525
30698,4.752795e+00,9.550683e+01,6.086957e-02,6.574658e+01,805
30699,3.316327e+00,7.500000e+00,0.000000e+00,3.154082e+01,98
30700,2.007916e+00,2.186016e+01,9.525066e-01,6.034565e+01,379
30701,2.059016e+00,1.320557e+02,1.639344e-02,7.380328e+00,305
30702,9.953704e-01,4.875000e+00,0.000000e+00,2.548611e+00,432
30703,1.476038e+00,6.460064e+00,0.000000e+00,2.421725e+01,313
30704,3.948276e+00,1.123103e+01,4.137931e-02,7.000000e+01,290
30705,1.089385e-01,5.918994e+00,0.000000e+00,4.497207e+00,358
30706,1.066667e+00,1.391733e+01,5.333333e-03,3.766667e+01,375
30707,3.778502e+00,1.227036e+01,6.514658e-03,3.019870e+01,307
30708,3.700461e+00,9.972350e+00,3.072197e-03,2.937174e+01,651
30709,1.669307e+00,7.178218e+00,1.980198e-01,4.944554e+01,505
30710,1.039261e-01,4.872979e+00,0.000000e+00,4.158891e+01,433
30711,1.280658e+01,7.768107e+01,0.000000e+00,2.403292e+01,486
30712,3.514925e+00,7.337313e+01,0.000000e+00,9.182836e+00,268
30713,4.094040e+00,9.361589e+00,5.536424e-01,7.517881e+01,755
30714,1.658228e+00,7.696203e+00,2.025316e-02,5.961266e+01,395
30715,2.171598e+00,1.374852e+01,8.875740e-02,3.571302e+01,338
30716,9.253247e-01,2.085065e+01,1.948052e-02,6.465260e+01,308
30717,1.583562e+00,5.723288e+00,5.854795e+00,1.630137e+00,365
30718,2.644588e+00,1.091276e+01,0.000000e+00,4.675283e+00,619
30719,3.786325e+00,1.968590e+01,6.410256e-03,4.489530e+01,468
30720,2.433466e+01,4.105976e+01,0.000000e+00,1.994821e+01,251
30721,1.607229e+00,5.540482e+01,0.000000e+00,6.826506e+00,415
30722,8.926554e-01,7.403955e+00,1.194915e+00,2.985593e+01,354
30723,3.693452e+00,9.708333e+00,0.000000e+00,3.291071e+01,336
30724,1.691983e+00,5.776371e+00,4.219409e-03,1.127004e+01,237
30725,7.289720e-01,3.292150e+01,5.607477e-03,3.461869e+01,535
30726,1.513043e+00,1.699565e+01,9.565217e-02,5.257826e+01,230
30727,1.741117e+00,1.815228e+01,0.000000e+00,2.035025e+01,197
30728,2.871080e+00,2.725087e+01,0.000000e+00,4.913589e+01,287
30729,1.261261e+00,2.107207e+01,0.000000e+00,1.304955e+01,222
30730,2.706553e-01,1.165812e+01,0.000000e+00,5.133903e+01,351
30731,2.785366e+00,6.718699e+00,0.000000e+00,1.978699e+01,615
30732,4.481707e-01,7.606707e+00,0.000000e+00,2.298780e+00,328
30733,3.514286e+00,8.482143e+00,6.071429e-02,1.327857e+01,280
30734,2.039894e+00,1.217553e+01,5.319149e-03,4.710904e+01,752
30735,2.189189e+00,7.659910e+00,9.009009e-03,4.767117e+01,444
30736,1.144000e+00,2.324000e+01,8.000000e-03,1.752000e+01,125
30737,2.621415e+00,1.406692e+01,1.912046e-03,9.512428e+00,523
30738,3.056537e-01,3.519435e+00,0.000000e+00,4.350883e+01,566
30739,2.068910e+01,7.084687e+01,0.000000e+00,3.030858e+01,431
30740,3.020822e+01,7.922740e+01,0.000000e+00,8.405479e+00,365
30741,2.048035e+00,1.144694e+02,0.000000e+00,5.753275e+00,458
30742,3.125620e+01,5.555372e+01,0.000000e+00,4.776860e+00,121
30743,9.991525e+00,5.995480e+01,2.824859e-03,5.862147e+01,354
30744,4.463455e+00,1.864784e+01,9.966777e-03,3.968272e+01,602
30745,3.189189e-01,6.394595e+00,6.259459e+00,4.021622e+00,185
30746,4.746798e+01,7.380394e+01,0.000000e+00,4.745813e+00,1015
30747,3.252280e+00,6.508207e+01,4.863222e-02,5.267477e+00,329
30748,2.194499e+00,3.333399e+01,0.000000e+00,4.606483e+01,509
30749,2.017910e+00,2.713731e+01,2.089552e-02,5.607761e+01,335
30750,3.302752e-01,4.504587e+00,1.256881e+00,1.631193e+01,109
30751,1.850187e+00,1.702060e+01,0.000000e+00,1.851685e+01,534
30752,2.409836e+00,3.791803e+01,9.836066e-03,3.503279e+01,305
30753,4.711823e+00,1.282266e+01,1.600985e-01,7.205172e+01,406
30754,2.333333e+00,1.118684e+01,4.246285e-03,5.988110e+01,471
30755,2.750000e-01,3.318750e+00,0.000000e+00,4.652500e+01,320
30756,1.711230e-01,5.917112e+00,0.000000e+00,2.834225e+00,374
30757,4.487455e+01,7.632258e+01,0.000000e+00,7.670251e-01,279
30758,1.970370e+00,1.334259e+01,0.000000e+00,1.019815e+01,540
30759,2.593886e+00,1.511354e+01,0.000000e+00,5.417904e+01,229
30760,4.416667e-01,9.908333e+00,1.666667e-02,2.898333e+01,120
30761,1.546875e+00,7.507812e+00,1.041667e-02,3.446354e+01,384
30762,1.295455e+00,1.381818e+01,1.136364e-02,3.375000e+01,88
30763,2.595197e+00,6.929674e+01,1.677530e+00,2.676329e+01,583
30764,2.639752e+00,1.472360e+01,5.527950e-01,2.529193e+01,322
30765,1.250639e+00,5.689258e+01,0.000000e+00,7.790281e+00,391
30766,1.629259e+00,2.276754e+01,6.412826e-02,6.608216e+01,499
30767,1.053543e+00,3.397953e+01,1.905512e-01,2.500630e+01,635
30768,2.022727e+00,1.258523e+01,9.090909e-02,2.873864e+01,176
30769,9.303797e-01,2.055063e+01,0.000000e+00,1.176582e+01,158
30770,2.413194e+01,4.228472e+01,0.000000e+00,2.240278e+01,288
30771,2.057576e+00,1.636061e+01,0.000000e+00,4.844848e+01,330
30772,1.863014e+00,1.493973e+01,6.000000e-01,1.548219e+01,365
30773,7.542088e-01,1.141414e+01,0.000000e+00,2.841751e+00,297
30774,1.531034e+00,4.664828e+01,4.896552e-01,1.694483e+01,145
30775,8.500000e-01,1.491667e+01,8.333333e-02,1.165833e+01,120
30776,3.448276e+00,7.023388e+01,4.797601e-02,9.079460e+00,667
30777,4.330556e+00,1.160278e+01,0.000000e+00,3.356389e+01,360
30778,2.525292e+00,8.424125e+00,0.000000e+00,1.145914e+01,257
30779,2.711111e-01,1.870000e+01,0.000000e+00,9.184444e+00,450
30780,1.656604e+00,7.241509e+00,1.056604e-01,8.293208e+01,265
