id,x,y
14486,1.521695e+03,4.836881e+03
14487,3.317312e+03,4.838725e+03
14488,5.605182e+03,4.840122e+03
14489,9.151000e+03,4.845276e+03
14490,9.321520e+03,4.841535e+03
14491,1.433645e+04,4.843506e+03
14492,6.215373e+02,4.842980e+03
14493,1.752649e+03,4.847412e+03
14494,3.442851e+03,4.841196e+03
14495,4.084918e+03,4.844839e+03
14496,4.692356e+03,4.845757e+03
14497,1.487859e+04,4.844459e+03
14498,1.625099e+04,4.841599e+03
14499,6.629979e+03,4.844955e+03
14500,1.036221e+04,4.846537e+03
14501,1.071638e+04,4.845324e+03
14502,1.140405e+04,4.842230e+03
14503,1.192930e+04,4.844847e+03
14504,1.507926e+03,4.848068e+03
14505,2.929143e+03,4.846050e+03
14506,8.239638e+03,4.846090e+03
14507,1.251110e+04,4.848849e+03
14508,1.550546e+04,4.848298e+03
14509,1.039901e+03,4.843818e+03
14510,5.177577e+03,4.848813e+03
14511,6.579553e+03,4.847040e+03
14512,8.902114e+03,4.846028e+03
14513,1.276780e+04,4.846698e+03
14514,6.883278e+03,4.851097e+03
14515,7.197137e+03,4.850578e+03
14516,1.000924e+04,4.851072e+03
14517,1.142164e+04,4.845509e+03
14518,1.266901e+04,4.843259e+03
14519,1.621141e+04,4.848232e+03
14520,3.578947e+00,4.845484e+03
14521,2.251887e+03,4.848880e+03
14522,2.374547e+03,4.849262e+03
14523,3.002977e+03,4.846695e+03
14524,9.416092e+03,4.846158e+03
14525,1.404463e+04,4.854117e+03
14526,1.436897e+04,4.847554e+03
14527,1.485335e+04,4.850523e+03
14528,6.720269e+03,4.850219e+03
14529,1.382472e+04,4.852513e+03
14530,1.341905e+03,4.848571e+03
14531,4.017232e+03,4.852344e+03
14532,5.617649e+03,4.858373e+03
14533,6.671718e+03,4.851046e+03
14534,1.096725e+04,4.845250e+03
14535,4.128138e+03,4.855238e+03
14536,4.158772e+03,4.846750e+03
14537,5.105269e+03,4.853876e+03
14538,1.048623e+04,4.850438e+03
14539,1.136559e+04,4.854705e+03
14540,1.211839e+04,4.852958e+03
14541,1.239866e+04,4.853968e+03
14542,1.402502e+04,4.852155e+03
14543,5.576457e+03,4.853770e+03
14544,7.369412e+03,4.855651e+03
14545,1.133365e+04,4.852950e+03
14546,1.145169e+04,4.853496e+03
14547,7.664301e+03,4.856067e+03
14548,1.091272e+04,4.853581e+03
14549,1.269814e+04,4.853428e+03
14550,1.322285e+04,4.852146e+03
14551,6.352165e+02,4.855012e+03
14552,7.131454e+02,4.855642e+03
14553,3.075259e+03,4.857659e+03
14554,3.337375e+03,4.856650e+03
14555,7.585108e+03,4.856042e+03
14556,9.788947e+03,4.854616e+03
14557,3.451708e+03,4.856355e+03
14558,5.352990e+03,4.856995e+03
14559,1.635258e+03,4.858043e+03
14560,4.849376e+03,4.868435e+03
14561,6.017325e+03,4.860368e+03
14562,7.981319e+03,4.860491e+03
14563,1.410607e+04,4.857238e+03
14564,1.524283e+04,4.856594e+03
14565,1.615288e+04,4.859286e+03
14566,3.225947e+03,4.858350e+03
14567,3.318595e+03,4.860106e+03
14568,2.992684e+03,4.861354e+03
14569,4.267904e+03,4.861863e+03
14570,5.402597e+03,4.859842e+03
14571,7.513475e+03,4.863998e+03
14572,1.149684e+04,4.863051e+03
14573,1.426523e+04,4.868077e+03
14574,1.659773e+04,4.860566e+03
14575,3.488972e+03,4.859521e+03
14576,6.138099e+03,4.858116e+03
14577,6.568618e+03,4.862518e+03
14578,1.142468e+04,4.861067e+03
14579,1.488592e+04,4.863710e+03
14580,2.970703e+03,4.862880e+03
14581,4.597081e+03,4.856907e+03
14582,8.590207e+03,4.862100e+03
14583,1.115680e+04,4.862540e+03
14584,1.288706e+04,4.860058e+03
14585,6.656869e+03,4.866399e+03
14586,7.355859e+03,4.859921e+03
14587,9.226723e+03,4.865041e+03
14588,1.013079e+04,4.864412e+03
14589,1.306946e+04,4.867785e+03
14590,1.427397e+04,4.858167e+03
14591,1.386853e+03,4.863461e+03
14592,4.182108e+03,4.865101e+03
14593,6.171258e+03,4.862373e+03
14594,6.695769e+03,4.861993e+03
14595,9.680937e+03,4.863664e+03
14596,1.295482e+04,4.865203e+03
14597,1.451670e+04,4.866190e+03
14598,1.499394e+04,4.865670e+03
14599,5.316129e+01,4.867887e+03
14600,1.516268e+03,4.866505e+03
14601,4.147000e+03,4.865126e+03
14602,1.436737e+04,4.866647e+03
14603,1.486654e+04,4.864310e+03
14604,1.601952e+04,4.863494e+03
14605,7.044976e+01,4.862579e+03
14606,2.724888e+03,4.866634e+03
14607,3.017333e+03,4.868803e+03
14608,4.816549e+03,4.866665e+03
14609,6.610532e+03,4.866155e+03
14610,1.139457e+04,4.866136e+03
14611,1.302176e+03,4.866137e+03
14612,4.580128e+03,4.860930e+03
14613,8.057813e+03,4.867328e+03
14614,1.125114e+04,4.867752e+03
14615,1.251639e+04,4.872285e+03
14616,1.620109e+04,4.860212e+03
14617,6.310409e+03,4.867128e+03
14618,7.275608e+03,4.868840e+03
14619,1.056426e+04,4.867457e+03
14620,1.483336e+04,4.861274e+03
14621,2.948419e+03,4.870770e+03
14622,6.517865e+03,4.871945e+03
14623,4.614950e+03,4.866277e+03
14624,5.121470e+03,4.870143e+03
14625,5.654700e+03,4.867739e+03
14626,1.355572e+03,4.872434e+03
14627,4.001270e+03,4.870483e+03
14628,1.144053e+04,4.866780e+03
14629,1.621245e+04,4.865730e+03
14630,6.789512e+03,4.868447e+03
14631,9.576790e+03,4.867113e+03
14632,1.523316e+04,4.872138e+03
14633,6.642474e+03,4.875005e+03
14634,6.678690e+03,4.871607e+03
14635,6.729594e+03,4.868274e+03
14636,1.049468e+04,4.878188e+03
14637,1.343431e+04,4.874020e+03
14638,1.414360e+04,4.878091e+03
14639,1.425466e+04,4.884307e+03
14640,1.616262e+04,4.872762e+03
14641,4.049965e+03,4.877822e+03
14642,1.590937e+04,4.878562e+03
14643,4.025642e+03,4.874637e+03
14644,4.155591e+03,4.877659e+03
14645,7.345661e+03,4.873573e+03
14646,9.116402e+03,4.877078e+03
14647,1.289792e+04,4.878944e+03
14648,1.403846e+04,4.884855e+03
14649,1.610848e+04,4.879728e+03
14650,1.324316e+03,4.877522e+03
14651,4.109361e+03,4.877321e+03
14652,6.596685e+03,4.877764e+03
14653,1.487585e+04,4.879509e+03
14654,3.853040e+02,4.881344e+03
14655,1.270644e+04,4.878359e+03
14656,1.490332e+04,4.880357e+03
14657,9.710721e+02,4.880887e+03
14658,3.940789e+03,4.883312e+03
14659,1.012051e+04,4.883183e+03
14660,1.024937e+04,4.881568e+03
14661,1.032720e+04,4.883743e+03
14662,7.586792e+03,4.883862e+03
14663,8.391600e+03,4.883809e+03
14664,1.543022e+04,4.882524e+03
14665,1.392951e+03,4.881853e+03
14666,2.933626e+03,4.884868e+03
14667,5.353970e+03,4.885119e+03
14668,7.046294e+03,4.884835e+03
14669,1.014753e+04,4.885061e+03
14670,1.357465e+04,4.882755e+03
14671,1.664990e+04,4.882491e+03
14672,7.573516e+03,4.885118e+03
14673,3.057107e+03,4.883929e+03
14674,6.699334e+03,4.887193e+03
14675,1.399825e+04,4.887059e+03
14676,1.435172e+04,4.884308e+03
14677,1.443849e+04,4.888511e+03
14678,2.984272e+03,4.885776e+03
14679,1.276793e+04,4.886674e+03
14680,1.318490e+04,4.898332e+03
14681,1.536615e+04,4.885925e+03
14682,3.493500e+03,4.890005e+03
14683,4.905874e+03,4.883804e+03
14684,6.580444e+03,4.887995e+03
14685,6.631149e+03,4.887608e+03
14686,9.586604e+03,4.887167e+03
14687,1.021520e+04,4.888876e+03
14688,9.547598e+01,4.889017e+03
14689,1.345853e+03,4.887658e+03
14690,1.479056e+03,4.882759e+03
14691,1.603084e+03,4.890606e+03
14692,3.722912e+03,4.892663e+03
14693,4.165223e+03,4.892472e+03
14694,7.603837e+03,4.887910e+03
14695,1.143683e+04,4.889395e+03
14696,1.206586e+04,4.888280e+03
14697,1.395951e+04,4.884367e+03
14698,1.469963e+03,4.887881e+03
14699,3.507453e+03,4.887180e+03
14700,6.667984e+03,4.883556e+03
14701,8.427160e+03,4.888122e+03
14702,1.117975e+04,4.892048e+03
14703,1.274572e+04,4.886591e+03
14704,1.534055e+04,4.889095e+03
14705,2.106508e+02,4.893271e+03
14706,1.557288e+03,4.891964e+03
14707,2.856418e+03,4.889753e+03
14708,1.139221e+04,4.890711e+03
14709,1.452659e+03,4.893033e+03
14710,3.075168e+03,4.889965e+03
14711,4.078799e+03,4.893058e+03
14712,1.427465e+04,4.894494e+03
14713,6.678836e+03,4.891182e+03
14714,1.300865e+04,4.890376e+03
14715,1.320246e+04,4.895804e+03
14716,1.520718e+04,4.899277e+03
14717,1.523557e+04,4.896857e+03
14718,6.726180e+03,4.891905e+03
14719,7.827783e+03,4.895381e+03
14720,8.455850e+03,4.896317e+03
14721,1.030155e+04,4.896050e+03
14722,6.002731e+03,4.894524e+03
14723,6.433460e+03,4.894310e+03
14724,6.558041e+03,4.896326e+03
14725,1.081409e+04,4.894074e+03
14726,1.145858e+04,4.895350e+03
14727,1.535289e+04,4.894023e+03
14728,4.117509e+03,4.892693e+03
14729,5.858050e+03,4.890612e+03
14730,7.319752e+03,4.897013e+03
14731,7.407886e+03,4.894411e+03
14732,7.796679e+03,4.896877e+03
14733,3.004825e+03,4.897322e+03
14734,5.369117e+03,4.896481e+03
14735,8.381147e+03,4.898703e+03
14736,9.717949e+03,4.897045e+03
14737,1.202413e+04,4.895920e+03
14738,1.561338e+04,4.897132e+03
14739,6.768818e+03,4.899872e+03
14740,7.504690e+03,4.893810e+03
14741,4.810651e+01,4.894136e+03
14742,1.924219e+02,4.901451e+03
14743,6.327352e+03,4.902129e+03
14744,1.089830e+04,4.894093e+03
14745,1.136810e+04,4.897139e+03
14746,1.278856e+04,4.903777e+03
14747,1.360925e+04,4.901341e+03
14748,1.420501e+04,4.899872e+03
14749,2.708893e+02,4.903935e+03
14750,2.563907e+03,4.894474e+03
14751,4.142652e+03,4.900949e+03
14752,4.787367e+03,4.895723e+03
14753,7.903020e+03,4.900496e+03
14754,1.162485e+04,4.895951e+03
14755,1.390893e+04,4.900957e+03
14756,4.291944e+03,4.900494e+03
14757,4.808877e+03,4.902501e+03
14758,9.526324e+03,4.897329e+03
14759,1.110330e+04,4.900663e+03
14760,3.754083e+03,4.902450e+03
14761,5.798292e+03,4.901553e+03
14762,7.116350e+03,4.904059e+03
14763,1.156801e+04,4.903954e+03
14764,4.301884e+03,4.907191e+03
14765,5.336966e+03,4.902145e+03
14766,6.657008e+03,4.901187e+03
14767,4.050786e+03,4.903844e+03
14768,4.370299e+03,4.905441e+03
14769,4.529177e+03,4.909240e+03
14770,4.772612e+03,4.904319e+03
14771,8.671319e+03,4.902290e+03
14772,1.270384e+04,4.905465e+03
14773,1.366167e+04,4.903399e+03
14774,3.615217e+01,4.903217e+03
14775,1.131761e+04,4.903150e+03
14776,1.623549e+04,4.904411e+03
14777,7.342682e+03,4.904954e+03
14778,1.135231e+04,4.907320e+03
14779,5.194477e+03,4.906090e+03
14780,6.721893e+03,4.906379e+03
14781,1.060641e+04,4.902941e+03
14782,1.376234e+04,4.908806e+03
14783,6.424110e+02,4.904842e+03
14784,7.497658e+03,4.906279e+03
14785,7.779894e+03,4.907676e+03
14786,9.119368e+03,4.909397e+03
14787,1.290898e+04,4.908954e+03
14788,1.471151e+04,4.911683e+03
14789,5.485729e+03,4.907959e+03
14790,6.638119e+03,4.909854e+03
14791,1.412549e+04,4.910424e+03
14792,1.517727e+04,4.910517e+03
14793,1.588481e+04,4.907993e+03
14794,1.739380e+03,4.911527e+03
14795,2.945257e+03,4.912028e+03
14796,6.701331e+03,4.905691e+03
14797,1.217952e+04,4.911414e+03
14798,1.515872e+04,4.909222e+03
14799,1.508573e+03,4.909128e+03
14800,1.548772e+03,4.908583e+03
14801,6.800377e+03,4.911729e+03
14802,1.138523e+04,4.909446e+03
14803,1.204448e+04,4.908526e+03
14804,1.343173e+03,4.911056e+03
14805,4.919928e+03,4.915474e+03
14806,1.486406e+04,4.917793e+03
14807,5.246763e+02,4.910179e+03
14808,1.478204e+03,4.914815e+03
14809,2.987025e+03,4.912866e+03
14810,3.850830e+03,4.909489e+03
14811,4.088961e+03,4.915479e+03
14812,4.116260e+03,4.912855e+03
14813,6.618101e+03,4.911374e+03
14814,7.100966e+03,4.914062e+03
14815,1.625311e+04,4.913683e+03
14816,1.122832e+04,4.914079e+03
14817,1.563163e+03,4.915498e+03
14818,3.021993e+03,4.914355e+03
14819,3.825941e+03,4.918751e+03
14820,7.324746e+03,4.913365e+03
14821,8.806207e+03,4.914523e+03
14822,1.145647e+04,4.915014e+03
14823,1.313691e+04,4.916509e+03
14824,1.315816e+04,4.915658e+03
14825,1.313276e+03,4.915980e+03
14826,6.060067e+03,4.916300e+03
14827,6.667353e+03,4.917226e+03
14828,1.513081e+04,4.917392e+03
14829,3.942930e+03,4.917403e+03
14830,8.030232e+03,4.915280e+03
14831,9.017092e+03,4.918559e+03
14832,1.416238e+04,4.916230e+03
14833,1.290580e+03,4.916636e+03
14834,2.593092e+03,4.916816e+03
14835,3.979578e+03,4.915942e+03
14836,5.343029e+03,4.919626e+03
14837,6.757971e+03,4.916675e+03
14838,1.155240e+04,4.917915e+03
14839,1.462371e+04,4.918565e+03
14840,1.673343e+04,4.919343e+03
14841,3.997810e+03,4.918624e+03
14842,1.132010e+04,4.917908e+03
14843,1.361865e+04,4.922457e+03
14844,1.374124e+04,4.922564e+03
14845,5.317856e+03,4.922040e+03
14846,9.737577e+03,4.924149e+03
14847,1.007951e+04,4.920924e+03
14848,1.018229e+04,4.922449e+03
14849,1.515233e+04,4.922233e+03
14850,6.705219e+03,4.920786e+03
14851,7.833093e+03,4.921235e+03
14852,1.428778e+04,4.926330e+03
14853,1.445922e+04,4.918694e+03
14854,5.089518e+03,4.921036e+03
14855,7.125161e+03,4.923442e+03
14856,1.253048e+04,4.926079e+03
14857,1.634020e+04,4.925154e+03
14858,1.971953e+03,4.926397e+03
14859,8.042412e+03,4.919191e+03
14860,8.998534e+03,4.925390e+03
14861,1.104564e+04,4.924540e+03
14862,1.152362e+04,4.925010e+03
14863,1.236735e+04,4.924143e+03
14864,1.270199e+04,4.924564e+03
14865,2.662679e+03,4.923734e+03
14866,6.076891e+03,4.924153e+03
14867,7.341379e+03,4.925270e+03
14868,1.092578e+04,4.923189e+03
14869,1.135607e+04,4.925018e+03
14870,4.026584e+03,4.925091e+03
14871,4.642509e+03,4.924222e+03
14872,7.571944e+03,4.926324e+03
14873,1.061158e+04,4.924565e+03
14874,1.079625e+04,4.924480e+03
14875,1.146925e+04,4.930336e+03
14876,1.208665e+04,4.928824e+03
14877,1.411309e+04,4.929262e+03
14878,1.550219e+04,4.930794e+03
14879,5.177774e+03,4.932726e+03
14880,8.327278e+03,4.928570e+03
14881,1.139046e+04,4.927055e+03
14882,1.611093e+04,4.929885e+03
14883,1.435731e+03,4.926215e+03
14884,5.542420e+03,4.928993e+03
14885,6.603114e+03,4.927598e+03
14886,6.627048e+03,4.933071e+03
14887,6.639801e+03,4.926684e+03
14888,6.943926e+03,4.926088e+03
14889,1.201493e+04,4.926943e+03
14890,1.204774e+04,4.929374e+03
14891,1.483372e+04,4.929717e+03
14892,2.437803e+02,4.928497e+03
14893,4.130242e+03,4.925396e+03
14894,4.448507e+03,4.928464e+03
14895,5.336278e+03,4.933891e+03
14896,5.680469e+03,4.929725e+03
14897,9.477259e+03,4.926638e+03
14898,1.381742e+04,4.927917e+03
14899,6.682031e+03,4.932291e+03
14900,1.142963e+04,4.931566e+03
14901,4.867714e+02,4.929927e+03
14902,4.044782e+03,4.932003e+03
14903,4.979939e+03,4.927250e+03
14904,6.852517e+03,4.928844e+03
14905,9.030755e+03,4.932916e+03
14906,3.099282e+03,4.931894e+03
14907,4.058534e+03,4.926548e+03
14908,4.162518e+03,4.933228e+03
14909,5.005097e+03,4.937610e+03
14910,6.738872e+03,4.933879e+03
14911,6.765969e+03,4.931960e+03
14912,1.391713e+04,4.932016e+03
14913,1.559480e+04,4.937154e+03
14914,3.245459e+03,4.935972e+03
14915,5.238360e+03,4.933688e+03
14916,9.142423e+03,4.939079e+03
14917,1.244587e+04,4.934754e+03
14918,1.264652e+04,4.933335e+03
14919,1.484723e+04,4.934991e+03
14920,1.427662e+03,4.938506e+03
14921,4.099051e+03,4.932704e+03
14922,4.142950e+03,4.937766e+03
14923,1.004176e+04,4.934028e+03
14924,1.332047e+04,4.937512e+03
14925,1.461196e+04,4.934258e+03
14926,3.576427e+03,4.935156e+03
14927,5.864487e+03,4.939528e+03
14928,6.563269e+03,4.935169e+03
14929,6.997548e+03,4.934889e+03
14930,8.051511e+03,4.935821e+03
14931,9.606491e+03,4.938560e+03
14932,1.350187e+04,4.933082e+03
14933,1.511257e+04,4.938395e+03
14934,1.514494e+04,4.936878e+03
14935,3.009103e+03,4.939430e+03
14936,4.072573e+03,4.933328e+03
14937,6.700154e+03,4.939523e+03
14938,6.867881e+02,4.936360e+03
14939,2.988988e+03,4.936935e+03
14940,4.477481e+03,4.936295e+03
14941,1.233258e+04,4.939858e+03
14942,1.246289e+04,4.937811e+03
14943,1.434794e+04,4.939697e+03
14944,1.661015e+04,4.934995e+03
14945,1.141471e+04,4.941120e+03
14946,1.155097e+04,4.935783e+03
14947,1.536374e+03,4.941188e+03
14948,2.939142e+03,4.940880e+03
14949,3.306341e+03,4.940957e+03
14950,8.093101e+03,4.940681e+03
14951,1.143806e+04,4.940328e+03
14952,1.296913e+04,4.945469e+03
14953,1.791087e+03,4.945623e+03
14954,4.116637e+03,4.937867e+03
14955,1.037401e+04,4.941302e+03
14956,2.963768e+03,4.942651e+03
14957,6.791157e+03,4.944042e+03
14958,9.920846e+03,4.945479e+03
14959,1.156398e+04,4.944645e+03
14960,1.404461e+04,4.943625e+03
14961,1.486394e+04,4.948225e+03
14962,2.035779e+02,4.949446e+03
14963,1.290813e+03,4.942820e+03
14964,3.085545e+03,4.943597e+03
14965,6.810194e+03,4.945521e+03
14966,8.273367e+03,4.944327e+03
14967,8.705975e+03,4.942404e+03
14968,8.929250e+03,4.942533e+03
14969,1.152414e+04,4.943876e+03
14970,1.373928e+04,4.944481e+03
14971,1.391015e+02,4.943258e+03
14972,1.619859e+03,4.945911e+03
14973,6.362658e+03,4.945165e+03
14974,1.202058e+04,4.943020e+03
14975,1.416656e+04,4.942891e+03
14976,8.057658e+01,4.942000e+03
14977,3.069645e+03,4.945361e+03
14978,6.874677e+03,4.946972e+03
14979,1.062877e+04,4.945556e+03
14980,1.145079e+04,4.947201e+03
14981,1.178525e+04,4.947766e+03
14982,1.193232e+04,4.947132e+03
14983,1.517026e+03,4.945673e+03
14984,1.606086e+03,4.947688e+03
14985,4.130732e+03,4.940625e+03
14986,9.522922e+03,4.948538e+03
14987,9.755698e+03,4.947894e+03
14988,1.135751e+04,4.947117e+03
14989,1.380891e+04,4.943770e+03
14990,1.364378e+03,4.949357e+03
14991,1.472682e+03,4.948836e+03
14992,8.176254e+03,4.953842e+03
14993,9.319958e+03,4.946612e+03
14994,1.411783e+04,4.945700e+03
14995,1.220715e+03,4.946738e+03
14996,4.983324e+03,4.948387e+03
14997,6.514288e+03,4.950164e+03
14998,7.978273e+03,4.947414e+03
14999,9.969527e+03,4.950457e+03
15000,1.149734e+04,4.946876e+03
15001,1.157512e+04,4.953403e+03
15002,4.097339e+03,4.947931e+03
15003,7.953841e+03,4.945990e+03
15004,1.119999e+04,4.951572e+03
15005,1.196549e+04,4.950297e+03
15006,1.231730e+04,4.949500e+03
15007,1.467340e+04,4.950910e+03
15008,2.112407e+03,4.948453e+03
15009,1.150612e+04,4.951846e+03
15010,1.239038e+04,4.951516e+03
15011,5.379634e+03,4.950037e+03
15012,6.376007e+03,4.950786e+03
15013,6.712342e+03,4.953299e+03
15014,6.751397e+03,4.950575e+03
15015,1.139652e+04,4.952036e+03
15016,3.545418e+03,4.949222e+03
15017,7.470523e+03,4.953981e+03
15018,8.330004e+03,4.956772e+03
15019,9.445469e+03,4.946168e+03
15020,1.512426e+04,4.952131e+03
15021,3.025560e+03,4.954450e+03
15022,5.684506e+03,4.955207e+03
15023,7.930763e+03,4.957359e+03
15024,1.055685e+04,4.954238e+03
15025,1.148319e+04,4.954665e+03
15026,1.634577e+04,4.955750e+03
15027,1.072225e+04,4.956840e+03
15028,1.387333e+04,4.953466e+03
15029,1.444074e+04,4.956988e+03
15030,1.498655e+04,4.951383e+03
15031,1.739109e+03,4.959716e+03
15032,1.867043e+03,4.954600e+03
15033,2.569273e+03,4.953742e+03
15034,4.064830e+03,4.956296e+03
15035,7.780744e+03,4.953973e+03
15036,8.344088e+03,4.959302e+03
15037,1.389270e+04,4.955862e+03
15038,1.448205e+04,4.959325e+03
15039,1.450478e+04,4.951626e+03
15040,5.368118e+03,4.958965e+03
15041,6.584411e+03,4.957284e+03
15042,6.662019e+03,4.956010e+03
15043,8.494050e+03,4.962686e+03
15044,1.475665e+04,4.956994e+03
15045,1.613370e+04,4.958761e+03
15046,1.642762e+04,4.953557e+03
15047,3.685088e+03,4.957299e+03
15048,4.121422e+03,4.960526e+03
15049,1.038349e+04,4.961569e+03
15050,1.142971e+04,4.959192e+03
15051,1.211661e+04,4.953770e+03
15052,1.423642e+04,4.959169e+03
15053,4.244922e+03,4.960742e+03
15054,4.336902e+03,4.957528e+03
15055,8.208467e+03,4.957814e+03
15056,9.154411e+03,4.955312e+03
15057,1.065115e+04,4.959344e+03
15058,1.137873e+04,4.962224e+03
15059,1.420423e+04,4.958323e+03
15060,3.636012e+03,4.954337e+03
15061,5.317593e+03,4.962587e+03
15062,1.096467e+04,4.960000e+03
15063,1.445176e+03,4.959761e+03
15064,1.525675e+03,4.960964e+03
15065,2.511997e+03,4.959158e+03
15066,3.588775e+03,4.960994e+03
15067,4.198819e+03,4.959172e+03
15068,5.824469e+02,4.963516e+03
15069,4.105465e+03,4.962019e+03
15070,6.497317e+03,4.961297e+03
15071,1.192158e+04,4.963541e+03
15072,1.351218e+04,4.960264e+03
15073,1.499609e+04,4.964666e+03
15074,3.104552e+03,4.966201e+03
15075,1.611536e+04,4.960023e+03
15076,1.076035e+04,4.964512e+03
15077,1.483111e+04,4.962761e+03
15078,3.821166e+03,4.966951e+03
15079,1.136275e+04,4.961198e+03
15080,1.359837e+04,4.967896e+03
15081,6.639621e+03,4.968734e+03
15082,8.671000e+03,4.960538e+03
15083,8.828992e+03,4.967557e+03
15084,9.090000e+03,4.964475e+03
15085,1.113387e+04,4.966250e+03
15086,1.132588e+04,4.964770e+03
15087,1.589835e+04,4.966422e+03
15088,8.192628e+02,4.964599e+03
15089,1.047669e+03,4.968080e+03
15090,3.207006e+03,4.963823e+03
15091,6.863409e+03,4.966585e+03
15092,1.093290e+04,4.962917e+03
15093,5.177992e+03,4.963214e+03
15094,8.453163e+03,4.971584e+03
15095,9.122918e+03,4.967541e+03
15096,1.334814e+04,4.967856e+03
15097,6.758506e+03,4.968365e+03
15098,6.793025e+03,4.969755e+03
15099,1.557780e+04,4.968381e+03
15100,1.424972e+03,4.966176e+03
15101,2.877621e+03,4.966793e+03
15102,5.779605e+03,4.968900e+03
15103,6.724018e+03,4.968634e+03
15104,1.239731e+04,4.969946e+03
15105,8.862416e+03,4.972647e+03
15106,1.145061e+04,4.968301e+03
15107,1.251796e+04,4.971170e+03
15108,1.387658e+04,4.971291e+03
15109,9.701398e+02,4.972657e+03
15110,3.413351e+03,4.973342e+03
15111,5.874843e+03,4.973862e+03
15112,7.948562e+03,4.968927e+03
15113,8.954706e+03,4.968619e+03
15114,1.156562e+04,4.972997e+03
15115,1.341183e+04,4.968727e+03
15116,1.526177e+04,4.971281e+03
15117,1.442042e+03,4.974922e+03
15118,6.693668e+03,4.971739e+03
15119,8.405174e+03,4.976369e+03
15120,1.141364e+04,4.973404e+03
15121,2.424213e+02,4.978554e+03
15122,4.178531e+03,4.977923e+03
15123,7.930187e+03,4.975799e+03
15124,7.964825e+03,4.973962e+03
15125,9.384785e+03,4.978193e+03
15126,2.075514e+02,4.980976e+03
15127,2.989854e+03,4.977767e+03
15128,7.706938e+03,4.976728e+03
15129,1.136022e+04,4.976555e+03
15130,1.462902e+04,4.976296e+03
15131,3.304440e+03,4.979554e+03
15132,4.097176e+03,4.975319e+03
15133,6.811170e+03,4.980761e+03
15134,7.840337e+03,4.979202e+03
15135,2.393012e+03,4.975309e+03
15136,8.991064e+03,4.978441e+03
15137,1.148733e+04,4.977255e+03
15138,1.270781e+04,4.977753e+03
15139,1.456392e+04,4.977545e+03
15140,1.658490e+04,4.979046e+03
15141,3.256177e+03,4.979112e+03
15142,6.823608e+03,4.979206e+03
15143,7.977961e+03,4.975324e+03
15144,9.232530e+03,4.977354e+03
15145,1.130988e+04,4.975171e+03
15146,1.383455e+04,4.982564e+03
15147,6.663506e+03,4.985566e+03
15148,8.012457e+03,4.978000e+03
15149,9.105353e+03,4.982889e+03
15150,9.777565e+03,4.981671e+03
15151,9.972727e+03,4.979619e+03
15152,1.138111e+04,4.981891e+03
15153,1.532261e+04,4.978556e+03
15154,1.633019e+04,4.982278e+03
15155,4.801026e+02,4.978244e+03
15156,7.124348e+02,4.976817e+03
15157,5.241033e+03,4.980402e+03
15158,6.776412e+03,4.983551e+03
15159,7.134678e+03,4.982256e+03
15160,1.023549e+04,4.982222e+03
15161,1.150538e+04,4.983239e+03
15162,2.363432e+03,4.982333e+03
15163,3.101286e+03,4.982342e+03
15164,6.130100e+03,4.979789e+03
15165,4.252916e+03,4.985343e+03
15166,6.733924e+03,4.983211e+03
15167,7.806039e+03,4.984454e+03
15168,8.336025e+03,4.982495e+03
15169,1.117169e+04,4.982750e+03
15170,2.866477e+03,4.985917e+03
15171,1.409560e+03,4.987181e+03
15172,2.251271e+03,4.984668e+03
15173,2.912155e+02,4.983448e+03
15174,2.080315e+03,4.984454e+03
15175,4.147852e+03,4.989908e+03
15176,4.224024e+03,4.987951e+03
15177,6.188820e+03,4.990621e+03
15178,9.148259e+03,4.987027e+03
15179,1.144505e+04,4.986312e+03
15180,1.469297e+04,4.988579e+03
15181,1.273623e+04,4.993115e+03
15182,1.634253e+04,4.988120e+03
15183,1.660066e+04,4.990304e+03
15184,1.311721e+03,4.989468e+03
15185,4.007251e+03,4.991796e+03
15186,1.115110e+04,4.985829e+03
15187,1.464809e+04,4.988866e+03
15188,1.471609e+04,4.992608e+03
15189,1.614221e+04,4.988200e+03
15190,2.402943e+03,4.988625e+03
15191,8.915000e+03,4.989405e+03
15192,2.726639e+02,4.989739e+03
15193,2.918925e+03,4.988376e+03
15194,7.062326e+03,4.991714e+03
15195,9.834496e+03,4.991349e+03
15196,1.146944e+04,4.988364e+03
15197,1.261957e+04,4.991195e+03
15198,3.678561e+03,4.993681e+03
15199,4.080462e+03,4.993532e+03
15200,4.198156e+03,4.990034e+03
15201,8.108937e+03,4.994961e+03
15202,1.377146e+04,4.994143e+03
15203,1.431037e+04,4.994524e+03
15204,1.592773e+04,4.993531e+03
15205,3.779139e+02,4.990746e+03
15206,2.595046e+03,4.991457e+03
15207,8.005729e+03,4.987785e+03
15208,1.156234e+04,4.993004e+03
15209,1.490651e+04,4.990191e+03
15210,8.630155e+03,4.995250e+03
15211,1.142527e+04,4.995042e+03
15212,1.403862e+04,4.996549e+03
15213,3.176578e+03,4.995699e+03
15214,5.247627e+03,4.997019e+03
15215,8.240362e+03,4.995625e+03
15216,8.469082e+03,4.996045e+03
15217,1.032925e+04,4.998025e+03
15218,1.622424e+03,4.997431e+03
15219,3.979851e+03,5.001970e+03
15220,4.124000e+03,4.996229e+03
15221,1.152276e+04,4.996304e+03
